@relation sentiment

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute class {0, 4}

@data
1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,8.50,4.73,2,0
2,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,7.50,3.62,2,0
0,3,0,2,0,1,0,0,0,0,0,3,0,2,0,0,1,6.00,4.67,3,0
1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10.00,4.11,1,0
1,0,0,0,3,0,3,0,0,0,0,11,0,1,0,0,0,28.00,4.20,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6.50,3.67,2,0
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,11.00,4.55,1,0
4,2,0,0,6,0,2,0,0,0,0,1,0,1,2,0,0,25.00,3.32,1,0
3,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,31.00,3.57,1,0
0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,13.00,3.78,1,0
2,0,0,2,0,0,0,0,0,0,0,5,0,4,0,0,5,9.00,4.32,3,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,8.00,5.05,3,0
1,0,0,1,2,0,0,0,1,0,0,8,2,2,0,2,1,22.00,3.57,1,0
1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,10.00,3.75,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.00,4.00,1,0
2,0,0,2,0,2,1,0,4,0,0,6,0,2,0,0,0,34.00,3.82,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,0,5.50,3.78,2,0
3,0,0,1,0,0,2,0,0,0,0,6,1,3,1,1,2,16.50,3.68,2,0
1,0,0,0,1,0,1,0,0,0,0,3,0,1,1,0,0,6.50,3.64,2,0
0,0,3,1,3,1,3,0,0,0,0,6,0,2,2,0,0,35.00,3.25,1,0
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4.67,3.64,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,5.00,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,6.33,3.69,3,0
0,0,3,1,1,0,0,0,0,0,0,7,0,1,2,1,0,7.50,3.56,4,0
0,0,2,0,0,0,1,0,0,0,0,1,0,3,0,0,0,11.00,5.10,1,0
1,0,0,0,1,0,0,0,0,0,0,6,2,4,0,1,0,27.00,3.56,1,0
3,1,0,0,0,0,1,0,0,1,0,3,1,1,0,0,0,19.00,2.81,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,8.00,5.50,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,5.80,1,0
2,0,2,1,1,0,1,0,0,0,0,2,0,1,0,0,0,13.00,3.83,1,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.00,3.80,1,0
0,2,1,2,1,0,0,0,0,0,1,11,0,1,1,4,0,14.50,3.48,2,0
3,0,2,1,1,0,0,0,0,0,0,4,0,3,0,0,0,10.33,3.69,3,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.00,4.00,1,0
1,0,0,0,0,0,0,0,0,0,0,6,0,3,0,1,0,6.50,4.64,2,0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3.00,4.00,2,0
2,0,0,1,1,0,1,0,0,0,0,9,0,0,0,0,0,18.00,3.62,1,0
1,0,1,0,0,0,1,0,0,0,0,6,0,1,1,0,0,11.00,4.37,2,0
3,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,1,8.33,3.55,3,0
1,0,1,0,1,1,0,0,0,0,0,1,0,4,0,1,0,12.00,3.25,1,0
0,0,0,0,2,0,0,0,0,0,2,4,0,6,0,0,0,6.25,3.90,4,0
1,1,0,1,1,0,0,0,0,0,0,10,1,1,0,0,0,27.00,3.89,1,0
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4.00,4.33,3,0
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,7.00,3.29,1,0
1,0,1,0,2,0,0,0,1,0,0,5,3,2,0,1,0,11.50,3.55,2,0
1,0,0,0,0,0,3,0,0,0,1,11,0,0,0,0,0,8.33,4.21,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.00,5.50,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.00,3.00,1,0
0,0,2,1,0,0,0,0,1,0,0,7,1,1,0,0,0,11.00,4.68,2,0
0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,0,1,5.00,4.00,2,0
3,0,1,1,1,0,0,0,0,0,1,5,1,1,0,0,0,15.00,3.19,2,0
1,0,0,0,1,0,0,0,0,0,0,4,0,2,1,0,1,9.00,4.56,2,0
0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,5.67,4.21,3,0
3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,11.00,4.18,1,0
1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,10.00,4.30,1,0
0,0,1,0,1,0,0,0,0,0,1,2,0,1,1,0,0,9.00,3.29,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,15.00,4.43,1,0
2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,16.00,4.06,1,0
2,0,1,0,2,0,0,0,0,0,0,8,0,3,0,0,0,10.33,3.50,3,0
4,1,0,0,0,0,3,0,0,0,0,4,1,1,1,0,0,15.00,4.24,2,0
0,1,0,1,1,1,1,0,0,0,0,11,0,0,1,0,0,9.67,4.12,3,0
3,0,0,1,0,0,0,0,0,0,1,7,0,0,1,0,0,7.33,4.00,3,0
1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,16.00,3.94,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,3.50,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00,7.00,1,0
0,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,0,8.50,3.87,2,0
3,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,9.00,2.88,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.00,5.33,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.00,5.11,1,0
0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,24.00,4.32,1,0
3,0,0,1,0,0,0,0,0,2,0,5,0,2,0,0,0,13.00,4.65,2,0
2,0,0,0,2,0,0,1,1,0,0,11,1,2,0,0,0,14.00,4.40,2,0
1,0,1,0,1,0,1,0,1,0,0,3,1,1,0,0,0,8.50,3.92,2,0
2,0,1,1,1,0,0,0,0,0,0,5,0,3,1,0,0,8.00,4.23,3,0
1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,3.50,5.50,2,0
1,0,0,2,0,1,1,0,0,0,0,12,1,0,0,0,1,13.50,4.32,2,0
0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,7.00,4.55,2,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.00,6.25,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,8.00,4.86,2,0
0,0,0,1,0,0,1,0,0,0,0,5,0,5,0,0,0,16.00,4.36,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.00,4.40,1,0
1,0,0,0,2,0,0,0,0,0,0,5,0,1,0,1,0,14.00,3.93,1,0
0,0,2,0,1,0,0,0,0,0,0,8,0,1,1,1,0,6.50,3.50,4,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.00,4.17,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6.00,5.33,1,0
1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,13.00,4.00,1,0
0,0,1,1,2,0,0,0,0,0,2,3,0,2,0,0,0,9.50,4.41,2,0
0,0,0,1,0,0,0,0,0,0,0,11,0,3,0,1,0,15.50,3.62,2,0
2,0,1,0,0,1,0,0,0,0,0,3,1,1,0,0,0,11.50,3.55,2,0
2,0,1,1,1,0,1,0,0,0,1,3,0,5,0,2,0,14.50,4.00,2,0
0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,10.00,3.38,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,9.00,3.22,1,0
3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,8.00,3.21,2,0
1,0,0,1,0,0,1,0,0,0,0,5,0,1,0,0,0,12.00,4.11,1,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,14,4.20,3.94,5,0
0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,6.00,3.83,1,0
1,0,1,0,0,0,1,0,0,0,0,3,0,2,1,0,0,10.50,3.17,2,0
1,1,0,1,0,1,2,0,0,0,0,5,2,0,0,0,0,19.00,3.93,1,0
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7.50,4.36,2,0
0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,7.00,4.08,2,0
3,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,18.00,3.12,1,0
1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,5.50,3.78,2,0
0,2,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,10.00,3.47,2,0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,2.75,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10.00,4.60,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2.00,3.67,2,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.00,5.11,1,0
1,2,1,2,0,0,0,0,0,0,0,5,0,1,1,0,1,26.00,3.88,1,0
2,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,11.00,4.30,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.00,4.50,1,0
3,0,0,1,1,0,2,0,0,0,0,5,0,5,0,0,0,13.50,4.00,2,0
1,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,14.00,3.77,2,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,14.00,3.36,1,0
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,10.00,4.44,1,0
0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,8.50,4.07,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3.00,7.20,2,0
1,0,0,1,2,0,0,0,0,0,0,4,3,1,0,1,0,15.00,4.20,1,0
3,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,5.75,4.45,4,0
2,2,1,1,0,2,0,0,0,0,0,9,0,3,0,1,0,31.00,3.60,1,0
1,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,8.00,4.35,3,0
1,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,4.33,7.11,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.00,7.00,1,0
3,1,0,0,0,1,1,1,0,0,0,7,1,2,0,1,1,8.75,3.29,4,0
4,0,1,1,0,1,0,0,0,0,1,4,0,2,0,0,0,11.00,3.60,2,0
0,1,0,0,0,1,0,0,1,0,0,6,0,3,0,1,0,10.50,4.33,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,6.00,3.33,1,0
3,0,1,1,1,0,0,0,0,0,2,7,1,1,0,0,3,8.00,4.05,3,0
0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0,0,6.33,4.00,3,0
3,0,1,1,1,0,0,0,0,0,0,5,0,1,1,1,1,14.50,3.26,2,0
0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.00,4.06,2,0
0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,1,0,13.50,4.12,2,0
1,0,2,1,0,1,0,0,0,0,0,4,0,0,0,0,0,16.00,4.06,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,5.33,1,0
1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9.00,3.22,1,0
1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,11.00,3.00,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,3.20,1,0
1,0,0,0,1,0,2,0,0,0,2,7,0,0,0,0,0,9.33,3.71,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,6.00,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00,7.00,1,0
1,0,1,1,0,0,1,0,0,0,0,8,0,0,0,0,0,12.50,3.64,2,0
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9.00,4.12,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10.00,5.00,1,0
0,0,0,0,0,0,0,0,0,0,3,11,0,1,0,0,0,6.00,3.24,4,0
3,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,1,4.75,3.62,4,0
4,2,1,1,3,1,0,0,0,0,0,4,0,1,1,0,1,9.33,3.72,3,0
2,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,1,3.33,4.00,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.50,3.42,2,0
2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,4.67,4.67,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.00,5.75,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.00,4.17,1,0
1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,1,1,6.00,4.20,3,0
0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,3.33,3.69,6,0
0,0,1,0,2,0,1,0,0,0,0,3,0,2,0,1,0,14.00,4.31,1,0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8.00,5.00,1,0
2,0,1,0,0,0,0,0,0,0,0,7,0,2,0,0,0,6.67,3.94,3,0
1,1,0,1,0,0,0,0,0,0,0,3,0,2,0,1,0,5.50,3.78,2,0
2,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,7.50,3.79,2,0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.00,4.43,2,0
2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,15.00,3.43,1,0
0,0,0,0,0,1,1,0,2,0,0,7,2,2,0,1,0,9.00,3.36,3,0
0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,1,9.00,4.12,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,3.33,1,0
2,0,0,0,0,0,2,0,0,0,0,9,0,0,0,3,18,9.67,3.83,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.00,5.80,1,0
1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,13.00,3.75,1,0
0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,15.00,5.79,1,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.00,2.50,1,4
3,0,0,1,0,0,0,1,0,0,0,5,0,3,0,0,0,25.00,3.83,1,4
0,0,0,1,0,0,1,0,0,0,2,6,3,0,0,0,1,7.33,5.00,3,4
0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,4.00,4.60,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,4.50,5.29,2,4
1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,5.00,5.17,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,9.00,4.38,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.00,4.29,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.00,6.00,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.00,3.88,1,4
2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5.00,3.67,3,4
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19.00,4.26,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00,4.75,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.00,4.50,1,4
2,1,1,1,0,0,1,0,0,0,0,4,3,0,1,0,0,6.75,3.91,4,4
0,1,1,2,0,0,1,0,0,0,0,9,1,4,0,1,0,8.67,4.26,3,4
0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,2,5.00,4.75,3,4
2,0,0,1,3,0,0,0,0,0,0,8,0,0,0,0,0,27.00,3.88,1,4
0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,1,0,6.00,4.00,2,4
0,0,1,1,0,0,0,1,0,0,0,6,0,1,0,0,0,15.00,4.00,1,4
0,0,0,2,0,0,1,0,1,0,0,3,1,0,0,0,6,7.00,4.30,2,4
1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5.67,3.86,3,4
3,2,0,1,1,0,1,0,0,0,0,7,0,1,0,1,0,28.00,3.52,1,4
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5.00,7.00,1,4
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,6.50,3.75,2,4
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,10.00,6.75,1,4
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11.00,4.60,1,4
1,1,0,0,0,0,2,0,0,0,0,4,2,0,0,1,0,7.50,3.09,2,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.00,4.00,1,4
0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,10.00,3.90,1,4
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,8.00,4.86,1,4
1,1,0,1,0,2,1,0,0,0,0,6,0,0,1,0,0,13.50,3.64,2,4
0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19.00,5.76,1,4
3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,10.50,3.70,2,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.00,5.22,1,4
2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,17.00,3.29,1,4
2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,7.50,4.50,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8.00,3.57,1,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,4.50,5.57,2,4
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.00,4.25,1,4
0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.00,3.57,1,4
2,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6.50,4.64,2,4
0,0,0,0,0,0,2,0,0,1,0,5,0,1,0,0,1,10.00,4.07,2,4
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6.50,4.67,2,4
0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,7.50,4.86,2,4
2,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0,1,14.00,3.77,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.00,4.29,1,4
0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.00,3.00,1,4
0,0,0,0,0,0,2,0,0,0,0,3,1,1,0,1,0,19.00,4.94,1,4
0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,1,0,15.00,5.07,1,4
1,1,1,0,0,0,0,0,0,0,1,4,1,1,0,0,1,6.67,4.47,3,4
2,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,15.00,3.68,2,4
0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,7.00,5.00,1,4
1,1,1,0,0,1,1,0,0,0,1,3,0,0,0,0,0,18.00,4.06,1,4
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.00,7.67,1,4
1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,9.00,4.38,2,4
1,0,0,0,0,0,1,1,0,0,0,7,3,0,0,0,5,8.00,5.10,3,4
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,6.00,5.20,1,4
2,0,2,2,0,0,0,0,0,0,0,8,0,1,0,0,0,15.50,3.64,2,4
1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,5.00,5.00,2,4
2,0,1,0,0,0,0,0,0,0,0,2,1,2,0,1,0,5.33,3.29,3,4
0,0,0,1,2,0,0,0,0,0,1,1,2,0,1,0,0,9.50,4.71,2,4
0,2,0,0,3,0,1,0,0,0,1,3,0,2,0,0,0,6.33,3.81,3,4
0,0,0,0,0,1,0,0,0,2,0,5,1,0,0,0,1,14.00,4.33,1,4
0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,7.00,6.12,3,4
3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,7.50,3.79,2,4
1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,5.33,5.46,3,4
1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,8.00,4.77,2,4
2,1,0,2,0,0,0,0,0,0,0,7,0,2,0,1,0,11.00,3.24,2,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.50,4.57,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.00,3.00,1,4
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.00,5.40,1,4
2,0,1,0,3,0,0,0,0,0,0,5,0,1,0,1,1,16.00,3.07,1,4
0,0,0,0,1,0,0,0,0,0,1,2,3,1,0,0,0,5.50,5.00,2,4
1,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,8.00,3.85,2,4
3,2,2,2,0,0,0,1,1,0,0,6,0,0,0,0,0,30.00,4.21,1,4
0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,5.00,4.11,2,4
0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3.00,6.00,3,4
0,0,0,0,1,0,0,0,0,0,0,9,1,2,0,0,1,9.50,4.24,2,4
0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,7.50,4.83,2,4
1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,16.00,4.50,1,4
0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,6.00,4.38,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.00,5.80,1,4
1,0,1,1,0,0,0,0,1,0,0,3,2,1,0,0,0,13.00,3.67,1,4
2,0,0,1,1,0,0,0,0,0,0,3,1,2,0,0,0,5.67,4.54,3,4
0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,7.50,4.50,2,4
2,0,1,1,0,0,2,0,0,0,0,5,0,1,0,0,0,10.00,2.94,2,4
1,0,0,0,1,0,0,0,0,0,1,6,2,0,0,0,0,6.33,4.76,3,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.00,5.20,1,4
1,2,0,0,2,0,1,0,2,0,0,3,1,3,0,0,0,13.00,3.55,2,4
0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3.00,4.00,2,4
0,0,0,1,0,0,4,0,0,2,0,6,0,4,1,0,0,31.00,4.00,1,4
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.00,4.67,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.00,6.33,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.00,4.33,1,4
1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,9.00,3.62,1,4
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8.00,4.43,1,4
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.00,5.00,2,4
0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,12.00,4.73,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.00,6.00,1,4
0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,5.50,3.44,2,4
1,0,0,1,1,0,0,0,1,0,0,12,0,0,1,1,0,14.50,4.15,2,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,14.00,4.08,1,4
1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,9.00,4.44,1,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.00,6.83,1,4
0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,11.00,4.56,1,4
2,0,2,0,0,1,0,0,0,0,0,3,0,2,1,0,0,16.00,3.93,1,4
2,1,0,1,1,0,0,0,0,0,1,5,0,1,0,0,0,9.33,4.24,3,4
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8.50,3.88,2,4
0,0,0,0,0,0,0,3,0,0,0,9,0,1,0,0,0,6.67,6.87,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.67,6.00,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.00,10.00,1,4
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.00,4.86,1,4
1,0,0,2,0,1,0,0,0,1,0,8,0,0,1,0,0,10.00,4.00,2,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.00,6.40,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00,13.00,1,4
0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,9.00,7.57,1,4
0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,3.00,6.20,3,4
2,0,1,0,0,0,0,0,0,0,1,7,0,3,0,0,0,9.67,3.96,3,4
1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,14.00,4.14,1,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.00,5.30,2,4
1,0,1,1,1,1,1,0,0,0,0,4,2,1,0,0,0,13.50,4.42,2,4
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.00,3.33,1,4
1,0,1,0,0,0,1,0,0,0,0,8,0,1,1,0,3,12.00,4.35,2,4
1,0,2,1,1,0,0,0,0,0,0,5,2,3,0,0,0,11.00,3.95,2,4
0,0,2,1,1,0,0,1,0,0,0,9,1,0,0,0,0,12.50,4.50,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.00,4.18,1,4
0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,12.00,4.33,1,4
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,13.00,5.17,1,4
1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,4.00,3.44,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,5.67,4.36,3,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.00,6.33,2,4
